Batch, World, Method, Experiment, #obstacles passed, #obstacles identified, #targets passed, #targets identified,73,70,52,59,16,17,18,19,20,21,target1,target2,target3
b14,w3,lookdown,s9,3,2,1,0,X,O,V,V,O,O,O,O,O,O,X,O,O
b14,w3,lookdown,s10,3,3,1,0,V,O,V,V,O,O,O,O,O,O,X,O,O
b15,w3,opt,s1,3,3,1,1,V,O,V,V,O,O,O,O,O,O,V,O,O
b15,w3,opt,s0,3,3,1,1,V,O,V,V,O,O,O,O,O,O,V,O,O
b15,w3,opt,s10,3,3,1,1,V,O,V,V,O,O,O,O,O,O,V,O,O
b15,w3,opt,s3,3,3,1,1,V,O,V,V,O,O,O,O,O,O,V,O,O
b15,w3,opt,s2,3,3,1,1,V,O,V,V,O,O,O,O,O,O,V,O,O
b15,w3,opt,s14,3,3,1,1,V,O,V,V,O,O,O,O,O,O,V,O,O
b15,w3,opt,s15,3,3,1,1,V,O,V,V,O,O,O,O,O,O,V,O,O
b15,w3,opt,s5,3,3,1,1,V,O,V,V,O,O,O,O,O,O,V,O,O
b15,w3,opt,s11,3,3,1,1,V,O,V,V,O,O,O,O,O,O,V,O,O
b15,w3,opt,s13,3,3,1,1,V,O,V,V,O,O,O,O,O,O,V,O,O
b15,w3,opt,s7,3,3,1,1,V,O,V,V,O,O,O,O,O,O,V,O,O
b15,w3,opt,s4,3,3,1,1,V,O,V,V,O,O,O,O,O,O,V,O,O
b15,w3,opt,s12,3,3,1,1,V,O,V,V,O,O,O,O,O,O,V,O,O
b15,w3,APBITE 4.0-1.0,s10,3,2,1,0,X,O,V,V,O,O,O,O,O,O,X,O,O
b15,w3,APBITE 4.0-1.0,s14,3,2,1,1,X,O,V,V,O,O,O,O,O,O,V,O,O
b15,w3,APBITE 4.0-1.0,s15,3,1,1,1,X,O,V,X,O,O,O,O,O,O,V,O,O
b15,w3,APBITE 4.0-1.0,s5,3,2,1,1,X,O,V,V,O,O,O,O,O,O,V,O,O
b15,w3,APBITE 4.0-1.0,s9,3,3,1,1,V,O,V,V,O,O,O,O,O,O,V,O,O
b15,w3,APBITE 4.0-1.0,s13,3,2,1,1,X,O,V,V,O,O,O,O,O,O,V,O,O
b15,w3,APBITE 4.0-1.0,s1,3,2,1,1,X,O,V,V,O,O,O,O,O,O,V,O,O
b15,w3,APBITE 4.0-1.0,s11,3,1,1,0,X,O,X,V,O,O,O,O,O,O,X,O,O
b15,w3,APBITE 4.0-1.0,s8,3,2,1,1,X,O,V,V,O,O,O,O,O,O,V,O,O
b15,w3,APBITE 4.0-1.0,s12,3,1,1,1,X,O,V,X,O,O,O,O,O,O,V,O,O
b15,w3,APBITE 4.0-1.0,s4,3,2,1,1,X,O,V,V,O,O,O,O,O,O,V,O,O
b15,w3,APBITE 4.0-1.0,s6,3,2,1,1,X,O,V,V,O,O,O,O,O,O,V,O,O
b15,w3,APBITE 4.0-1.0,s0,3,2,1,0,X,O,V,V,O,O,O,O,O,O,X,O,O
b15,w3,APBITE 1.0-1.0,s6,3,2,1,1,X,O,V,V,O,O,O,O,O,O,V,O,O
b15,w3,APBITE 1.0-1.0,s8,3,3,1,1,V,O,V,V,O,O,O,O,O,O,V,O,O
b15,w3,APBITE 1.0-1.0,s15,3,3,1,0,V,O,V,V,O,O,O,O,O,O,X,O,O
b15,w3,APBITE 1.0-1.0,s5,3,3,1,1,V,O,V,V,O,O,O,O,O,O,V,O,O
b15,w3,APBITE 1.0-1.0,s3,3,3,1,1,V,O,V,V,O,O,O,O,O,O,V,O,O
b15,w3,APBITE 1.0-1.0,s12,3,3,1,1,V,O,V,V,O,O,O,O,O,O,V,O,O
b15,w3,APBITE 1.0-1.0,s11,3,3,1,1,V,O,V,V,O,O,O,O,O,O,V,O,O
b15,w3,APBITE 1.0-1.0,s10,3,3,1,1,V,O,V,V,O,O,O,O,O,O,V,O,O
b15,w3,APBITE 1.0-1.0,s2,3,2,1,1,X,O,V,V,O,O,O,O,O,O,V,O,O
b15,w3,APBITE 1.0-1.0,s1,3,3,1,1,V,O,V,V,O,O,O,O,O,O,V,O,O
b15,w3,APBITE 1.0-1.0,s0,3,3,1,1,V,O,V,V,O,O,O,O,O,O,V,O,O
b15,w3,APBITE 1.0-1.0,s7,3,2,1,0,X,O,V,V,O,O,O,O,O,O,X,O,O
b15,w3,APBITE 1.0-1.0,s9,3,3,1,1,V,O,V,V,O,O,O,O,O,O,V,O,O
b15,w3,APBITE 1.0-1.0,s4,3,2,1,1,X,O,V,V,O,O,O,O,O,O,V,O,O
b15,w3,APBITE 4.0-4.0,s1,3,1,1,1,X,O,V,X,O,O,O,O,O,O,V,O,O
b15,w3,APBITE 4.0-4.0,s8,3,1,1,0,X,O,V,X,O,O,O,O,O,O,X,O,O
b15,w3,APBITE 4.0-4.0,s2,3,1,1,1,X,O,V,X,O,O,O,O,O,O,V,O,O
b15,w3,APBITE 4.0-4.0,s15,3,2,1,0,X,O,V,V,O,O,O,O,O,O,X,O,O
b15,w3,APBITE 4.0-4.0,s6,3,1,1,0,X,O,X,V,O,O,O,O,O,O,X,O,O
b15,w3,APBITE 4.0-4.0,s7,3,2,1,1,X,O,V,V,O,O,O,O,O,O,V,O,O
b15,w3,APBITE 4.0-4.0,s4,3,2,1,0,X,O,V,V,O,O,O,O,O,O,X,O,O
b15,w3,APBITE 4.0-4.0,s5,3,2,1,0,X,O,V,V,O,O,O,O,O,O,X,O,O
b15,w3,APBITE 4.0-4.0,s9,3,1,1,0,X,O,X,V,O,O,O,O,O,O,X,O,O
b15,w3,APBITE 4.0-4.0,s12,3,2,1,1,X,O,V,V,O,O,O,O,O,O,V,O,O
b15,w3,APBITE 4.0-4.0,s3,3,2,1,1,X,O,V,V,O,O,O,O,O,O,V,O,O
b15,w3,APBITE 4.0-4.0,s11,3,2,1,1,X,O,V,V,O,O,O,O,O,O,V,O,O
b15,w3,APBITE 4.0-4.0,s13,3,2,1,0,X,O,V,V,O,O,O,O,O,O,X,O,O
b15,w3,APBITE 1.0-4.0,s3,3,2,1,1,X,O,V,V,O,O,O,O,O,O,V,O,O
b15,w3,APBITE 1.0-4.0,s8,3,2,1,0,X,O,V,V,O,O,O,O,O,O,X,O,O
b15,w3,APBITE 1.0-4.0,s10,3,2,1,1,X,O,V,V,O,O,O,O,O,O,V,O,O
b15,w3,APBITE 1.0-4.0,s4,3,3,1,0,V,O,V,V,O,O,O,O,O,O,X,O,O
b15,w3,APBITE 1.0-4.0,s15,3,2,1,1,V,O,X,V,O,O,O,O,O,O,V,O,O
b15,w3,APBITE 1.0-4.0,s7,3,3,1,0,V,O,V,V,O,O,O,O,O,O,X,O,O
b15,w3,APBITE 1.0-4.0,s1,3,3,1,1,V,O,V,V,O,O,O,O,O,O,V,O,O
b15,w3,APBITE 1.0-4.0,s2,3,3,1,0,V,O,V,V,O,O,O,O,O,O,X,O,O
b15,w3,APBITE 1.0-4.0,s6,3,3,1,0,V,O,V,V,O,O,O,O,O,O,X,O,O
b15,w3,APBITE 1.0-4.0,s13,3,3,1,1,V,O,V,V,O,O,O,O,O,O,V,O,O
b15,w3,APBITE 1.0-4.0,s14,3,2,1,1,X,O,V,V,O,O,O,O,O,O,V,O,O
b15,w3,APBITE 1.0-4.0,s11,3,3,1,0,V,O,V,V,O,O,O,O,O,O,X,O,O
b15,w3,APBITE 1.0-4.0,s5,3,3,1,1,V,O,V,V,O,O,O,O,O,O,V,O,O
b15,w3,lookup,s9,3,0,1,1,X,O,X,X,O,O,O,O,O,O,V,O,O
b15,w3,lookup,s10,3,0,1,1,X,O,X,X,O,O,O,O,O,O,V,O,O
b15,w3,lookup,s7,3,0,1,1,X,O,X,X,O,O,O,O,O,O,V,O,O
b15,w3,lookup,s0,3,0,1,1,X,O,X,X,O,O,O,O,O,O,V,O,O
b15,w3,lookup,s11,3,0,1,1,X,O,X,X,O,O,O,O,O,O,V,O,O
b15,w3,lookup,s6,3,0,1,1,X,O,X,X,O,O,O,O,O,O,V,O,O
b15,w3,lookup,s2,3,0,1,1,X,O,X,X,O,O,O,O,O,O,V,O,O
b15,w3,lookup,s13,3,0,1,1,X,O,X,X,O,O,O,O,O,O,V,O,O
b15,w3,lookup,s8,3,0,1,1,X,O,X,X,O,O,O,O,O,O,V,O,O
b15,w3,lookup,s3,3,0,1,1,X,O,X,X,O,O,O,O,O,O,V,O,O
b15,w3,lookup,s14,3,0,1,1,X,O,X,X,O,O,O,O,O,O,V,O,O
b15,w3,lookup,s1,3,0,1,1,X,O,X,X,O,O,O,O,O,O,V,O,O
b15,w3,lookup,s12,3,0,1,1,X,O,X,X,O,O,O,O,O,O,V,O,O
b15,w3,lookdown,s11,3,3,1,0,V,O,V,V,O,O,O,O,O,O,X,O,O
b15,w3,lookdown,s3,3,3,1,0,V,O,V,V,O,O,O,O,O,O,X,O,O
b15,w3,lookdown,s9,3,2,1,0,X,O,V,V,O,O,O,O,O,O,X,O,O
b15,w3,lookdown,s4,3,3,1,0,V,O,V,V,O,O,O,O,O,O,X,O,O
b15,w3,lookdown,s8,3,3,1,0,V,O,V,V,O,O,O,O,O,O,X,O,O
b15,w3,lookdown,s5,3,3,1,0,V,O,V,V,O,O,O,O,O,O,X,O,O
b15,w3,lookdown,s15,3,3,1,0,V,O,V,V,O,O,O,O,O,O,X,O,O
b15,w3,lookdown,s13,3,3,1,0,V,O,V,V,O,O,O,O,O,O,X,O,O
b15,w3,lookdown,s6,3,2,1,0,X,O,V,V,O,O,O,O,O,O,X,O,O
b15,w3,lookdown,s1,3,3,1,0,V,O,V,V,O,O,O,O,O,O,X,O,O
b15,w3,lookdown,s7,3,1,1,0,X,O,X,V,O,O,O,O,O,O,X,O,O
b15,w3,lookdown,s2,3,2,1,0,X,O,V,V,O,O,O,O,O,O,X,O,O
b15,w3,lookdown,s0,3,3,1,0,V,O,V,V,O,O,O,O,O,O,X,O,O
b15,w3,lookdown,s12,3,3,1,0,V,O,V,V,O,O,O,O,O,O,X,O,O
b16,w4,opt,s14,10,9,1,1,X,V,V,V,V,V,V,V,V,V,V,O,O
b16,w4,opt,s7,10,10,1,1,V,V,V,V,V,V,V,V,V,V,V,O,O
b16,w4,opt,s0,10,10,1,1,V,V,V,V,V,V,V,V,V,V,V,O,O
b16,w4,opt,s2,10,10,1,1,V,V,V,V,V,V,V,V,V,V,V,O,O
b16,w4,opt,s8,10,9,1,1,X,V,V,V,V,V,V,V,V,V,V,O,O
b16,w4,opt,s10,10,9,1,1,X,V,V,V,V,V,V,V,V,V,V,O,O
b16,w4,opt,s15,10,9,1,1,X,V,V,V,V,V,V,V,V,V,V,O,O
b16,w4,opt,s9,10,10,1,1,V,V,V,V,V,V,V,V,V,V,V,O,O
b16,w4,opt,s3,10,9,1,1,X,V,V,V,V,V,V,V,V,V,V,O,O
b16,w4,opt,s13,10,10,1,1,V,V,V,V,V,V,V,V,V,V,V,O,O
b16,w4,opt,s4,10,9,1,1,X,V,V,V,V,V,V,V,V,V,V,O,O
b16,w4,opt,s11,10,10,1,1,V,V,V,V,V,V,V,V,V,V,V,O,O
b16,w4,opt,s1,10,10,1,1,V,V,V,V,V,V,V,V,V,V,V,O,O
b16,w4,opt,s12,10,8,1,1,X,V,V,V,V,V,V,V,V,X,V,O,O
b16,w4,opt,s6,10,10,1,1,V,V,V,V,V,V,V,V,V,V,V,O,O
b16,w4,opt,s5,10,9,1,1,X,V,V,V,V,V,V,V,V,V,V,O,O
b16,w4,APBITE 4.0-1.0,s15,10,7,1,1,X,V,V,V,V,X,V,X,V,V,V,O,O
b16,w4,APBITE 4.0-1.0,s14,10,8,1,1,V,V,V,V,X,V,X,V,V,V,V,O,O
b16,w4,APBITE 4.0-1.0,s0,10,6,1,1,X,V,V,V,X,V,X,V,V,X,V,O,O
b16,w4,APBITE 4.0-1.0,s10,10,7,1,0,V,V,V,V,X,V,X,X,V,V,X,O,O
b16,w4,APBITE 4.0-1.0,s3,10,9,1,1,X,V,V,V,V,V,V,V,V,V,V,O,O
b16,w4,APBITE 4.0-1.0,s6,10,4,1,1,X,V,V,V,X,V,X,X,X,X,V,O,O
b16,w4,APBITE 4.0-1.0,s5,10,4,1,1,X,V,V,X,X,X,X,X,V,V,V,O,O
b16,w4,APBITE 4.0-1.0,s2,10,4,1,1,X,V,V,V,X,X,X,X,V,X,V,O,O
b16,w4,APBITE 4.0-1.0,s13,10,3,1,1,X,X,V,V,X,X,X,X,V,X,V,O,O
b16,w4,APBITE 4.0-1.0,s9,10,5,1,1,X,V,V,V,X,V,X,X,V,X,V,O,O
b16,w4,APBITE 4.0-1.0,s7,10,7,1,1,V,X,V,V,V,X,V,V,V,X,V,O,O
b16,w4,APBITE 4.0-1.0,s11,10,5,1,1,X,V,V,V,X,X,X,X,V,V,V,O,O
b16,w4,APBITE 4.0-1.0,s1,10,6,1,0,V,V,V,V,X,V,X,X,V,X,X,O,O
b16,w4,APBITE 1.0-1.0,s15,10,7,1,1,X,V,V,V,V,X,X,V,V,V,V,O,O
b16,w4,APBITE 1.0-1.0,s0,10,7,1,0,V,V,V,V,X,X,V,X,V,V,X,O,O
b16,w4,APBITE 1.0-1.0,s12,10,7,1,0,V,X,V,V,V,X,V,X,V,V,X,O,O
b16,w4,APBITE 1.0-1.0,s9,10,6,1,1,V,X,V,V,V,X,X,X,V,V,V,O,O
b16,w4,APBITE 1.0-1.0,s4,10,9,1,0,V,V,V,V,V,V,V,X,V,V,X,O,O
b16,w4,APBITE 1.0-1.0,s11,10,9,1,1,V,V,V,V,X,V,V,V,V,V,V,O,O
b16,w4,APBITE 1.0-1.0,s3,10,3,1,0,X,X,V,X,X,X,X,X,V,V,X,O,O
b16,w4,APBITE 1.0-1.0,s6,10,5,1,0,V,X,V,V,X,X,V,V,X,X,X,O,O
b16,w4,APBITE 1.0-1.0,s1,10,5,1,1,V,X,V,V,V,V,X,X,X,X,V,O,O
b16,w4,APBITE 1.0-1.0,s8,10,4,1,1,X,X,V,V,X,X,X,X,V,V,V,O,O
b16,w4,APBITE 1.0-1.0,s13,10,8,1,1,V,X,V,V,V,V,V,X,V,V,V,O,O
b16,w4,APBITE 1.0-1.0,s7,10,8,1,1,V,V,V,V,V,X,X,V,V,V,V,O,O
b16,w4,APBITE 1.0-1.0,s2,10,8,1,1,V,V,V,V,V,X,V,V,V,X,V,O,O
b16,w4,APBITE 1.0-1.0,s14,10,3,1,0,X,V,V,X,X,X,X,X,V,X,X,O,O
b16,w4,APBITE 1.0-1.0,s10,10,9,1,1,V,V,V,V,V,X,V,V,V,V,V,O,O
b16,w4,APBITE 1.0-1.0,s5,10,7,1,1,V,X,V,V,V,X,V,X,V,V,V,O,O
b16,w4,APBITE 4.0-4.0,s5,10,8,1,0,V,V,V,X,V,X,V,V,V,V,X,O,O
b16,w4,APBITE 4.0-4.0,s8,10,8,1,0,V,V,V,X,V,V,V,X,V,V,X,O,O
b16,w4,APBITE 4.0-4.0,s2,10,8,1,1,V,V,V,V,V,X,V,V,V,X,V,O,O
b16,w4,APBITE 4.0-4.0,s1,10,8,1,0,V,V,X,V,V,X,V,V,V,V,X,O,O
b16,w4,APBITE 4.0-4.0,s9,10,5,1,1,X,V,V,V,X,X,V,X,V,X,V,O,O
b16,w4,APBITE 4.0-4.0,s14,10,4,1,1,X,V,V,V,X,X,X,X,V,X,V,O,O
b16,w4,APBITE 4.0-4.0,s11,10,7,1,1,X,V,V,V,V,X,V,V,X,V,V,O,O
b16,w4,APBITE 4.0-4.0,s13,10,2,1,0,X,X,V,V,X,X,X,X,X,X,X,O,O
b16,w4,APBITE 4.0-4.0,s10,10,8,1,1,V,V,X,V,V,X,V,V,V,V,V,O,O
b16,w4,APBITE 4.0-4.0,s15,10,7,1,1,V,X,X,V,V,X,V,V,V,V,V,O,O
b16,w4,APBITE 4.0-4.0,s4,10,9,1,0,V,V,V,X,V,V,V,V,V,V,X,O,O
b16,w4,APBITE 4.0-4.0,s6,10,7,1,1,V,V,X,V,V,X,V,V,V,X,V,O,O
b16,w4,APBITE 4.0-4.0,s3,10,2,1,1,X,X,V,V,X,X,X,X,X,X,V,O,O
b16,w4,APBITE 4.0-4.0,s7,10,3,1,1,X,X,V,V,X,X,X,X,V,X,V,O,O
b16,w4,APBITE 4.0-4.0,s12,10,4,1,1,X,X,V,V,X,X,X,V,V,X,V,O,O
b16,w4,APBITE 4.0-4.0,s0,10,7,1,1,V,V,X,V,V,X,V,V,V,X,V,O,O
b16,w4,APBITE 1.0-4.0,s1,10,9,1,1,X,V,V,V,V,V,V,V,V,V,V,O,O
b16,w4,APBITE 1.0-4.0,s12,10,9,1,1,X,V,V,V,V,V,V,V,V,V,V,O,O
b16,w4,APBITE 1.0-4.0,s5,10,9,1,0,X,V,V,V,V,V,V,V,V,V,X,O,O
b16,w4,APBITE 1.0-4.0,s15,10,7,1,0,X,V,V,V,X,V,V,X,V,V,X,O,O
b16,w4,APBITE 1.0-4.0,s6,10,7,1,0,X,X,V,V,V,X,V,V,V,V,X,O,O
b16,w4,APBITE 1.0-4.0,s4,10,8,1,1,X,V,V,V,V,V,V,X,V,V,V,O,O
b16,w4,APBITE 1.0-4.0,s2,10,7,1,1,X,V,V,V,V,X,V,X,V,V,V,O,O
b16,w4,APBITE 1.0-4.0,s10,10,6,1,0,X,V,V,V,V,X,X,V,V,X,X,O,O
b16,w4,APBITE 1.0-4.0,s11,10,6,1,1,X,X,V,V,V,V,X,X,V,V,V,O,O
b16,w4,APBITE 1.0-4.0,s7,10,9,1,1,X,V,V,V,V,V,V,V,V,V,V,O,O
b16,w4,APBITE 1.0-4.0,s3,10,9,1,1,X,V,V,V,V,V,V,V,V,V,V,O,O
b16,w4,APBITE 1.0-4.0,s8,10,8,1,0,X,V,V,V,V,V,V,V,V,X,X,O,O
b16,w4,APBITE 1.0-4.0,s14,10,2,1,1,X,X,V,X,X,X,X,X,X,V,V,O,O
b16,w4,APBITE 1.0-4.0,s0,10,7,1,0,X,V,V,V,V,X,V,X,V,V,X,O,O
b16,w4,APBITE 1.0-4.0,s9,10,9,1,0,X,V,V,V,V,V,V,V,V,V,X,O,O
b16,w4,APBITE 1.0-4.0,s13,10,9,1,1,X,V,V,V,V,V,V,V,V,V,V,O,O
b16,w4,lookup,s10,10,0,1,1,X,X,X,X,X,X,X,X,X,X,V,O,O
b16,w4,lookup,s2,10,0,1,1,X,X,X,X,X,X,X,X,X,X,V,O,O
b16,w4,lookup,s11,10,0,1,1,X,X,X,X,X,X,X,X,X,X,V,O,O
b16,w4,lookup,s12,10,0,1,1,X,X,X,X,X,X,X,X,X,X,V,O,O
b16,w4,lookup,s4,10,0,1,1,X,X,X,X,X,X,X,X,X,X,V,O,O
b16,w4,lookup,s0,10,0,1,1,X,X,X,X,X,X,X,X,X,X,V,O,O
b16,w4,lookup,s5,10,0,1,1,X,X,X,X,X,X,X,X,X,X,V,O,O
b16,w4,lookup,s15,10,0,1,1,X,X,X,X,X,X,X,X,X,X,V,O,O
b16,w4,lookup,s13,10,0,1,1,X,X,X,X,X,X,X,X,X,X,V,O,O
b16,w4,lookup,s3,10,0,1,1,X,X,X,X,X,X,X,X,X,X,V,O,O
b16,w4,lookup,s6,10,0,1,1,X,X,X,X,X,X,X,X,X,X,V,O,O
b16,w4,lookup,s8,10,0,1,1,X,X,X,X,X,X,X,X,X,X,V,O,O
b16,w4,lookup,s14,10,0,1,1,X,X,X,X,X,X,X,X,X,X,V,O,O
b16,w4,lookup,s1,10,0,1,1,X,X,X,X,X,X,X,X,X,X,V,O,O
b16,w4,lookup,s7,10,0,1,1,X,X,X,X,X,X,X,X,X,X,V,O,O
b16,w4,lookdown,s15,10,9,1,0,V,V,V,V,V,V,V,V,V,X,X,O,O
b16,w4,lookdown,s14,10,8,1,0,V,V,V,V,V,X,V,V,V,X,X,O,O
b16,w4,lookdown,s7,10,8,1,0,X,V,V,V,V,X,V,V,V,V,X,O,O
b16,w4,lookdown,s10,10,9,1,0,V,V,V,V,V,X,V,V,V,V,X,O,O
b16,w4,lookdown,s6,10,9,1,0,V,V,V,V,V,V,V,V,V,X,X,O,O
b16,w4,lookdown,s13,10,9,1,0,V,V,V,V,V,V,V,V,V,X,X,O,O
b16,w4,lookdown,s3,10,9,1,0,V,V,V,V,V,X,V,V,V,V,X,O,O
b16,w4,lookdown,s1,10,10,1,0,V,V,V,V,V,V,V,V,V,V,X,O,O
b16,w4,lookdown,s2,10,8,1,0,V,V,V,V,V,X,V,V,V,X,X,O,O
b16,w4,lookdown,s9,10,9,1,0,V,V,V,V,V,V,V,X,V,V,X,O,O
b16,w4,lookdown,s0,10,8,1,0,V,V,V,V,V,X,X,V,V,V,X,O,O
b16,w4,lookdown,s12,10,8,1,0,V,V,V,V,V,X,V,V,V,X,X,O,O
b16,w4,lookdown,s5,10,9,1,0,V,V,V,V,V,X,V,V,V,V,X,O,O
b16,w4,lookdown,s4,10,8,1,0,V,V,V,V,V,X,V,V,V,X,X,O,O
b16,w4,lookdown,s8,10,9,1,0,V,V,V,V,V,X,V,V,V,V,X,O,O
b16,w4,lookdown,s11,10,10,1,0,V,V,V,V,V,V,V,V,V,V,X,O,O
b17,w4,opt,s7,10,10,1,1,V,V,V,V,V,V,V,V,V,V,V,O,O
b17,w4,opt,s5,10,10,1,1,V,V,V,V,V,V,V,V,V,V,V,O,O
b17,w4,opt,s4,10,9,1,1,X,V,V,V,V,V,V,V,V,V,V,O,O
b17,w4,opt,s2,10,8,1,1,X,V,V,V,V,V,V,X,V,V,V,O,O
b17,w4,opt,s8,10,9,1,1,X,V,V,V,V,V,V,V,V,V,V,O,O
b17,w4,opt,s14,10,9,1,1,V,V,V,V,V,V,V,X,V,V,V,O,O
b17,w4,opt,s12,10,9,1,1,V,V,V,V,V,X,V,V,V,V,V,O,O
b17,w4,opt,s15,10,8,1,1,X,V,V,V,V,X,V,V,V,V,V,O,O
b17,w4,opt,s9,10,8,1,1,X,V,V,V,V,X,V,V,V,V,V,O,O
b17,w4,opt,s6,10,9,1,1,X,V,V,V,V,V,V,V,V,V,V,O,O
b17,w4,opt,s11,10,10,1,1,V,V,V,V,V,V,V,V,V,V,V,O,O
b17,w4,opt,s0,10,10,1,1,V,V,V,V,V,V,V,V,V,V,V,O,O
b17,w4,opt,s3,10,10,1,1,V,V,V,V,V,V,V,V,V,V,V,O,O
b17,w4,opt,s10,10,10,1,1,V,V,V,V,V,V,V,V,V,V,V,O,O
b17,w4,opt,s1,10,8,1,1,X,V,V,V,V,X,V,V,V,V,V,O,O
b17,w4,APBITE 4.0-1.0,s4,10,7,1,1,V,V,V,V,X,V,X,X,V,V,V,O,O
b17,w4,APBITE 4.0-1.0,s12,10,3,1,0,X,X,V,V,X,V,X,X,X,X,X,O,O
b17,w4,APBITE 4.0-1.0,s7,10,4,1,1,X,X,X,X,X,V,V,V,V,X,V,O,O
b17,w4,APBITE 4.0-1.0,s8,10,5,1,1,X,X,V,V,V,X,V,X,V,X,V,O,O
b17,w4,APBITE 4.0-1.0,s5,10,4,1,1,X,V,V,X,V,X,X,X,V,X,V,O,O
b17,w4,APBITE 4.0-1.0,s2,10,5,1,1,X,X,V,X,V,X,V,V,V,X,V,O,O
b17,w4,APBITE 4.0-1.0,s6,10,5,1,1,X,X,V,V,V,X,X,V,V,X,V,O,O
b17,w4,APBITE 4.0-1.0,s13,10,5,1,1,X,X,X,V,X,X,V,V,V,V,V,O,O
b17,w4,APBITE 4.0-1.0,s3,10,6,1,1,X,V,V,V,X,X,V,V,V,X,V,O,O
b17,w4,APBITE 4.0-1.0,s14,10,7,1,1,V,V,V,V,X,X,V,X,V,V,V,O,O
b17,w4,APBITE 4.0-1.0,s15,10,6,1,1,X,X,X,V,V,X,V,V,V,V,V,O,O
b17,w4,APBITE 4.0-1.0,s10,10,5,1,1,X,X,V,V,V,X,V,X,V,X,V,O,O
b17,w4,APBITE 4.0-1.0,s11,10,6,1,1,X,X,V,V,V,X,V,V,V,X,V,O,O
b17,w4,APBITE 4.0-1.0,s0,10,5,1,1,X,V,X,X,X,X,V,V,V,V,V,O,O
b17,w4,APBITE 4.0-1.0,s9,10,2,1,1,X,X,X,V,X,X,X,X,V,X,V,O,O
b17,w4,APBITE 4.0-1.0,s1,10,5,1,1,X,V,V,X,X,X,V,V,V,X,V,O,O
b17,w4,APBITE 1.0-1.0,s9,10,4,1,1,X,V,V,X,V,X,X,X,V,X,V,O,O
b17,w4,APBITE 1.0-1.0,s13,10,6,1,1,X,V,V,V,X,V,X,X,V,V,V,O,O
b17,w4,APBITE 1.0-1.0,s15,10,6,1,1,X,V,V,X,X,V,V,V,V,X,V,O,O
b17,w4,APBITE 1.0-1.0,s12,10,7,1,1,X,V,V,X,V,V,X,V,V,V,V,O,O
b17,w4,APBITE 1.0-1.0,s14,10,6,1,1,V,X,V,X,X,V,V,X,V,V,V,O,O
b17,w4,APBITE 1.0-1.0,s4,10,7,1,1,X,V,V,V,X,V,V,X,V,V,V,O,O
b17,w4,APBITE 1.0-1.0,s7,10,9,1,1,V,V,V,X,V,V,V,V,V,V,V,O,O
b17,w4,APBITE 1.0-1.0,s6,10,7,1,0,V,V,V,X,X,X,V,V,V,V,X,O,O
b17,w4,APBITE 1.0-1.0,s2,10,8,1,1,V,V,V,V,V,X,X,V,V,V,V,O,O
b17,w4,APBITE 1.0-1.0,s3,10,8,1,1,V,X,V,V,V,V,V,X,V,V,V,O,O
b17,w4,APBITE 1.0-1.0,s0,10,9,1,1,V,V,V,V,V,V,X,V,V,V,V,O,O
b17,w4,APBITE 1.0-1.0,s11,10,8,1,1,V,V,V,V,V,V,X,X,V,V,V,O,O
b17,w4,APBITE 1.0-1.0,s8,10,4,1,1,X,V,V,X,V,X,X,X,V,X,V,O,O
b17,w4,APBITE 1.0-1.0,s1,10,7,1,1,X,X,V,X,V,V,V,V,V,V,V,O,O
b17,w4,APBITE 1.0-1.0,s5,10,6,1,0,X,V,V,V,V,X,X,V,V,X,X,O,O
b17,w4,APBITE 4.0-4.0,s2,10,8,1,1,V,X,V,V,V,V,X,V,V,V,V,O,O
b17,w4,APBITE 4.0-4.0,s15,10,9,1,1,V,V,V,V,V,V,V,X,V,V,V,O,O
b17,w4,APBITE 4.0-4.0,s0,10,5,1,1,X,X,V,V,X,X,V,V,X,V,V,O,O
b17,w4,APBITE 4.0-4.0,s9,10,9,1,1,V,X,V,V,V,V,V,V,V,V,V,O,O
b17,w4,APBITE 4.0-4.0,s10,10,5,1,0,V,X,X,V,V,V,X,X,V,X,X,O,O
b17,w4,APBITE 4.0-4.0,s7,10,4,1,1,X,X,V,V,X,X,V,X,V,X,V,O,O
b17,w4,APBITE 4.0-4.0,s3,10,6,1,1,X,V,X,V,V,X,V,X,V,V,V,O,O
b17,w4,APBITE 4.0-4.0,s12,10,8,1,1,X,V,V,V,V,V,V,X,V,V,V,O,O
b17,w4,APBITE 4.0-4.0,s5,10,9,1,1,V,V,X,V,V,V,V,V,V,V,V,O,O
b17,w4,APBITE 4.0-4.0,s13,10,6,1,1,X,V,V,V,X,V,V,X,V,X,V,O,O
b17,w4,APBITE 4.0-4.0,s6,10,5,1,1,X,V,V,V,V,X,V,X,X,X,V,O,O
b17,w4,APBITE 4.0-4.0,s14,10,6,1,1,V,X,V,V,V,V,V,X,X,X,V,O,O
b17,w4,APBITE 4.0-4.0,s1,10,7,1,1,X,X,V,V,X,V,V,V,V,V,V,O,O
b17,w4,APBITE 4.0-4.0,s8,10,6,1,1,X,V,X,V,X,V,V,X,V,V,V,O,O
b17,w4,APBITE 4.0-4.0,s4,10,5,1,1,X,V,V,V,X,V,X,X,V,X,V,O,O
b17,w4,APBITE 1.0-4.0,s1,10,7,1,0,X,V,V,X,V,X,V,V,V,V,X,O,O
